gene_id	fpkm_TP53_1	fpkm_TP53_2	fpkm_TP53_3	fpkm_TertTP53_1	fpkm_TertTP53_2	fpkm_TertTP53_3	fpkm_Tert_1	fpkm_Tert_2	fpkm_Tert_3	fpkm_WT_1	fpkm_WT_2	fpkm_WT_3
ENSDARG00000075562	0	0	0	0.4	1.16	0	0.22	39.52	0.07	0.07	0.15	0.21
ENSDARG00000075565	1.48	0.22	1.46	0.48	0.44	1.65	2.13	0.82	4.3	0.48	1.13	0.43
ENSDARG00000075567	2.52	0.81	3.07	4.3	4.21	2.06	3.63	3.96	3.88	2.64	2.77	4.79
ENSDARG00000075569	50.5	38.46	52.98	47.3	51.18	48.6	44.26	46.04	40.61	37.63	39.41	39.81
ENSDARG00000075570	9.67	7.16	9.7	9.75	10.6	9.25	13.47	12.74	14.92	10.27	9.93	9.81
ENSDARG00000075571	1.97	0.25	2.63	2.49	3.31	1.9	4.64	3.46	3.31	3.5	2.48	3.65
ENSDARG00000075580	3.1	0.05	3.45	2.55	5.24	2.33	4.74	3.15	2.9	3.21	3.33	4.27
ENSDARG00000075584	19.37	14.36	20.49	21.98	25.35	16.64	22.02	22.75	18.85	21.01	18.77	25.3
ENSDARG00000075592	19.8	18.33	15.96	14.37	13.49	14.49	13.05	12.16	12.6	11.39	10.69	9.23
ENSDARG00000075593	4.02	1.76	4.99	2.63	3.2	4.33	3.26	2.93	3.18	2.69	3.13	2.59
ENSDARG00000075597	7.55	0.27	5.85	4.27	5.42	4.21	5.86	3.54	3.2	3.81	4.84	4.84
ENSDARG00000075598	0	0	0	0	0	0	0.96	0	2.23	0	0	0
ENSDARG00000075599	0.75	1.25	1.67	1.79	1.97	1.09	0.85	2.46	1.2	2.73	1.05	3.46
ENSDARG00000075600	0	0	0	0.09	0.02	0.01	0.15	0.09	1.35	0.12	0.78	0.04
ENSDARG00000075606	30.72	13.09	29.78	24.07	37.04	18.55	29.32	29.18	36.54	35.02	37.06	26.68
ENSDARG00000075608	0.91	0	0.39	0.31	1.33	0.11	0.29	0.72	0.61	0.34	0.12	1.76
ENSDARG00000075612	5.22	3.02	5.21	4.69	5.97	6.06	3.66	3.87	3.83	3.78	4.85	4.17
ENSDARG00000075614	0	0	0	0	0.2	0	0	0	0	0	0	0
ENSDARG00000075616	16.31	33.57	22.55	21.5	9.75	24.52	21.3	14.25	14.19	24.05	19.3	14.56
ENSDARG00000075618	4.94	2.21	6.15	6.2	5.68	3.37	4.61	6.69	5.39	5.88	4.72	7.52
ENSDARG00000075619	2.77	3.16	2.01	0.67	0.26	2.31	1.45	2.63	2.89	1.75	1.7	1.17
ENSDARG00000075621	0.28	0.07	0.54	0.21	0.67	0.6	0.75	1.78	3.26	1.27	1.07	0.61
ENSDARG00000075622	0.43	0	0.14	0	0.06	0	0.13	0.17	0.12	0	0	0
ENSDARG00000075624	3.03	0	2.18	2.18	3.01	1.29	2.89	3.05	4.6	2.63	2.3	2.81
ENSDARG00000075625	4.14	4.68	5.47	5.91	6.64	3.04	6.07	8.17	8.62	6.9	5.66	6.62
ENSDARG00000075626	1.62	0.59	2.13	1.21	2.18	0.31	2.13	6.35	2.39	1.31	0.68	1.51
ENSDARG00000075629	0	0	0.28	0.67	0.09	0.09	0.17	0.26	0.18	1.49	0.43	0.83
ENSDARG00000075632	0.32	0.34	0	0	0	0	0	0.15	0	0	0	0
ENSDARG00000075634	0	0	0.07	0.14	0	0	0	0	0	0	0	0
ENSDARG00000075639	3.8	3.93	3.56	2.4	3.63	5.98	3.11	4.09	3.43	3.82	3.18	3.03
ENSDARG00000075641	0.42	1.33	0.44	0.49	0.52	1.15	0.92	0.29	0.82	0.21	0.35	0.56
ENSDARG00000075643	1.19	1.7	1.61	1.67	1.4	2.15	5.41	4.6	10.54	0.5	1.12	1
ENSDARG00000075648	0.63	0.13	1.34	1.39	2.27	0.19	1.72	1.05	1.25	1.81	1.44	1.93
ENSDARG00000075650	55.32	105.74	63.36	73.54	58.38	60.99	48.64	59.43	55.9	66.63	48.91	60.25
ENSDARG00000075664	2.2	5.22	1.99	2.19	1.71	1.53	1.26	1.12	1.82	0.9	0.75	1.37
ENSDARG00000075666	114.78	240.5	193.9	134.25	72.78	197.17	146.1	111.69	106.49	105.23	137.47	127.37
ENSDARG00000075670	49.96	19.36	46.44	29.96	41.02	37	38.28	29.98	31.29	38.32	41.85	27.01
ENSDARG00000075671	0	0	0.03	0.03	0	0	0	0	0.13	0	0	0
ENSDARG00000075672	2.18	1.94	2.95	2.48	2.21	4.16	2.01	2.31	2.72	1.54	2.76	2.34
ENSDARG00000075673	65.9	38.78	61	64.48	70.05	58.05	62.96	48.54	39.36	58.14	58.5	63.06
ENSDARG00000075677	24.37	43.56	21.12	20.61	15.77	23.4	24.39	29.07	19.01	23.77	28.72	19.27
ENSDARG00000075682	1.4	0.38	0	0.55	0.29	1.63	0.66	0.5	2.5	0.05	0.49	0.53
ENSDARG00000075685	7.96	0.61	10.17	3.54	6.75	6.91	8.81	4.6	5.25	4.82	7.21	7.2
ENSDARG00000075687	4.42	4.62	5.28	4.94	5.39	4.97	5.8	4.4	5.58	5.03	4.98	5.98
ENSDARG00000075694	11.31	2.85	12.47	7.19	9.81	9.41	17.15	7.75	7.86	6.76	8.37	9.18
ENSDARG00000075697	0.27	0	1.09	0.4	1.71	0.57	1.61	8.96	6.23	0.17	0.78	1.85
ENSDARG00000075698	0	0	0	0	0	0	0.03	0	0	0	0	0
ENSDARG00000075700	0.07	0.45	0.17	0.5	0.1	0.03	0.23	0.52	0.19	0.47	0.23	0.69
ENSDARG00000075706	17.43	6.33	15.7	9.48	8.56	17.11	9.94	5.07	7.57	10.41	10.34	6.85
ENSDARG00000075707	0.14	0.18	0.28	0.21	0.66	0.1	0.13	3.75	0.32	0.43	0.27	0.3
ENSDARG00000075709	54.76	87.12	52.45	56.62	38.48	53.88	61.44	51.34	42.49	58.21	51.27	48.67
ENSDARG00000075713	9.19	6.53	5.79	15.74	4.32	2.59	7.48	11.34	11.69	10.99	3.67	8.74
ENSDARG00000075714	0.8	0.69	0.96	0.66	1.48	0.4	0.79	1.3	0.76	1.24	1.09	2
ENSDARG00000075715	0	0	0	0	0	0.15	0	0	0	0	0	0.14
ENSDARG00000075718	11.57	12.07	11.5	19.75	12.18	6.09	12.15	24.11	17.79	17.73	11.28	17.14
ENSDARG00000075720	0.61	0	0.13	0.6	0.79	0.05	0.84	1.19	1.99	0.46	0.44	0.96
ENSDARG00000075721	8.41	9.12	9.51	8.04	9.23	10.1	9.32	10.05	8.39	8.57	8.11	7.2
ENSDARG00000075723	0.14	0.22	0.17	0.21	0.03	0	0.19	0.32	0.31	0	0.12	0.12
ENSDARG00000075725	0.2	0.17	0.49	0.38	0.31	0.08	0.56	0.54	0.93	0.1	0.72	0.29
ENSDARG00000075726	9.22	11.38	7.69	7.1	6.61	5.7	7.74	9.04	5.55	7.72	7.65	6.4
ENSDARG00000075727	2.18	1.42	1.25	1.48	2.54	2.42	1.12	1.28	0.75	2.15	1.64	1.17
ENSDARG00000075730	0.14	2.2	0.77	1.06	0.67	1.89	1.91	2.52	5.01	1.26	1.32	0.81
ENSDARG00000075731	0.09	0	0.25	0.23	0	0	0.38	0	0	0	0.23	0
ENSDARG00000075732	0.06	0	0.2	0.3	0.06	0.09	0	0.08	0.08	0.03	0.05	0.03
ENSDARG00000075733	13.89	9.1	14.88	21.97	20.9	9.05	20.45	23.02	35.2	23.81	20.95	25.34
ENSDARG00000075735	7.84	3.66	6.83	10.19	8.76	8.37	5.78	7.82	5.36	7.42	8.84	8.43
ENSDARG00000075737	0.03	0	0.09	0	0.07	0.03	0.05	0.06	0.06	0.02	0	0.06
ENSDARG00000075743	15.42	35	18.37	18.98	13.26	22.77	17.56	20.2	16.15	18.81	18.62	16.6
ENSDARG00000075745	0	0.04	0	0.03	0	0	0	0	0.09	0	0	0
ENSDARG00000075747	10.59	2.79	11.31	7.45	7.93	8.15	14.27	9.47	8.58	6.16	7.82	8.68
ENSDARG00000075748	8.58	7.15	8.44	7.69	12.21	8.82	8.17	16.3	6.62	8.76	7.94	8.14
ENSDARG00000075752	17.39	8.24	13.86	3.62	5.41	12.85	23.14	2.59	8.19	7.81	16.59	6.57
ENSDARG00000075754	11.95	0.58	10.99	12.72	24.64	6.84	17.5	11.23	23.71	23.78	17.67	18.68
ENSDARG00000075758	221.82	305.09	191.36	225.96	194.98	199.37	212.22	202.99	285.71	174.4	227.92	175.39
ENSDARG00000075759	1.68	0.36	1.29	2.65	4.22	1.4	5.43	4.05	4.04	4.47	4.54	4.73
ENSDARG00000075765	3.95	2	6.09	6.09	5.17	5.68	4.41	7.98	2.57	6.3	5.86	4.1
ENSDARG00000075766	1.65	2.22	1.92	1.61	0.73	1.15	2.06	1.93	1.13	0.36	1.48	1.64
ENSDARG00000075768	308.65	447.33	281.85	292.6	254.45	362.61	279.24	248.01	220.5	372.34	326.56	334.73
ENSDARG00000075774	7.35	1.43	9.57	9.99	13.3	6.16	9.97	9.97	13.24	15.06	12.92	10.94
ENSDARG00000075783	7.93	7.48	7.12	4.45	6.99	8.78	5.9	4.76	4.8	8.93	9.09	3.76
ENSDARG00000075785	0.38	0	1.11	0.06	0.98	0.08	0.15	2.89	2.23	0.07	0.1	0.24
ENSDARG00000075793	9.73	5.72	9.13	6.54	8.57	6.86	11.3	7.38	5.9	9.9	9.93	8.62
ENSDARG00000075795	11.41	18.84	12.36	11.66	13.91	17.39	13.39	16.27	9.98	16	14.68	10.15
ENSDARG00000075798	7	4.44	6.71	7.11	5.88	7.17	5.06	4.94	4.92	6.41	7.04	5.38
ENSDARG00000075800	0	0.36	0	0.87	0	2	0	0.47	0.34	0.15	0.16	0.91
ENSDARG00000075802	2.43	1.56	2.63	3.42	3.7	1.61	2.58	6.45	1.73	2.9	2.07	3.19
ENSDARG00000075803	0	0	0	0	0	0	0.12	0	0.35	0	0	0.04
ENSDARG00000075805	5.09	2.92	5.29	4.52	4.74	4.21	5.84	5.43	6.34	4.16	4.43	4.75
ENSDARG00000075806	5.77	6.32	6.08	12.88	13.55	5.78	6.26	8.76	6.61	14.91	9.13	9.21
ENSDARG00000075812	0	0.13	0	0	0.17	0.06	0	0.42	0.16	0.02	0.02	0.14
ENSDARG00000075813	18.6	26.16	18.34	34.25	25.25	18.66	13.42	24.86	16.21	40	27.11	23.85
ENSDARG00000075815	1.65	0.49	1.64	3.6	5.89	1.04	4.73	4.54	4.49	4.8	4.06	3.51
ENSDARG00000075817	3.75	7.31	2.63	6.39	2.18	2.08	2.73	4.34	3.39	2.87	4.4	2.79
ENSDARG00000075818	0.68	0.11	0.2	0.47	1.6	0.23	0.57	1.57	1	0.73	0.33	0.63
ENSDARG00000075819	0.71	0.14	0.82	2.44	4.53	0.53	2.13	4.26	4.4	3.47	3.28	4.02
ENSDARG00000075821	4.02	3.15	4.61	6	5.43	2.59	4.25	4.66	3.98	5.84	4.02	4.87
ENSDARG00000075824	15.28	12.85	16.49	13.28	13.9	17.23	16.01	14.33	13.68	14.06	14.49	14.59
ENSDARG00000075825	0.09	0.05	0.7	0.49	0.51	0.58	0.36	0.74	1.16	1.04	0.49	1.15
ENSDARG00000075826	0	0	0	0.06	0.06	0	0.08	0	0.11	0	0.11	0
ENSDARG00000075827	0	0	0	0	0	0	0	0.09	0	0	0	0.04
ENSDARG00000075829	0	1.97	32.81	0.67	5.75	16.13	0.12	1.84	0.38	1.17	1.1	8.25
ENSDARG00000075830	41.71	21.56	45.16	32.29	33.91	39.05	35.78	22.19	28.51	31.31	29.12	28.59
ENSDARG00000075831	26.05	18	28.75	16.91	13.61	34.14	26.09	17	18.06	13.62	21.65	17.25
ENSDARG00000075833	0	0.07	0.13	0	0	0	0.24	0.67	0.61	0	0	0.23
ENSDARG00000075834	3.54	2.84	3.61	2.62	2.36	4.34	2.78	2.31	1.56	2.13	2.28	1.86
ENSDARG00000075837	0.29	0.05	0	0.25	0.05	0.02	0.03	0.08	0.13	0.23	0.4	0.01
ENSDARG00000075842	0.72	2.01	0.76	0.98	0.61	0.53	0.57	0.65	0.66	0.22	0.47	1.11
ENSDARG00000075846	0	0	0.04	0	0.83	0.13	0.2	0.12	0.32	0.5	0.67	0.73
ENSDARG00000075849	51.67	18.52	39.54	43.68	58.74	33.92	33.73	28.31	39.75	45.4	45.18	43.58
ENSDARG00000075850	20.24	24.04	24.67	22.31	19.56	22.21	16.27	22.74	16.68	18.73	18.46	18.31
ENSDARG00000075851	0.45	0.04	0.48	0.66	1.31	0	0.96	3.92	2.08	0.68	1.15	0.61
ENSDARG00000075853	43.28	36.5	39.18	20.71	33.86	48.12	28.43	28.64	19.02	20.41	29.24	22.13
ENSDARG00000075854	0.93	2.4	1.92	1.75	0.91	1.82	4.93	2.33	10.54	2.01	1.49	1.32
ENSDARG00000075855	0	0.28	0.05	0	0	0	0.33	0.07	0.43	0	0.03	0
ENSDARG00000075857	5.61	2.26	6.81	7.15	7.52	4.62	10.93	12.52	7.47	13.96	9	9.12
ENSDARG00000075858	3.48	0.5	3.37	4.96	4.26	1.4	2.13	3.19	2.6	5.1	3.51	6.17
ENSDARG00000075859	29.9	23.38	35.47	26.56	23.93	35.09	28.92	20.77	19.35	30.34	32.79	19.76
ENSDARG00000075864	0.65	0.08	0.54	0.42	0.83	0.29	0.44	1.91	1.46	1.16	0.92	0.46
ENSDARG00000075866	0.56	0.41	0.54	0	0.2	0.29	0.51	0.16	0.04	0.23	0.47	0.11
ENSDARG00000075867	11.31	1.68	7.41	9.21	9.44	5.75	8.83	8.48	8.15	8.1	7.57	12.39
ENSDARG00000075870	3.49	3.92	2.96	2.73	2.11	4.95	2	3.41	1.92	2.48	1.74	2.06
ENSDARG00000075881	8.49	7.82	7.15	12.99	7.87	14.47	13.13	12.03	8.42	16.68	13.05	10.83
ENSDARG00000075883	27.44	65.21	29.78	20.65	27	34.38	36.94	29.26	36.83	29.54	31.61	31.32
ENSDARG00000075884	3.86	0.45	4.95	3.62	4.16	3.73	4.46	2.99	3.75	2.92	4.23	3.5
ENSDARG00000075886	0.61	0	0.45	0.56	3.17	0.61	0.78	23.29	0.78	0.32	0.38	1.28
ENSDARG00000075887	8.56	1.92	9.06	5.26	7.11	7.27	11.12	5.76	9.46	6.2	7.2	10.38
ENSDARG00000075891	1.08	1.38	1.03	1.66	1.4	0.48	1.62	3.58	0.98	1.26	0.98	1.18
ENSDARG00000075892	41.06	32.63	35.71	45.04	44.77	24.79	63.59	42.34	53.08	61.84	49.69	51.86
ENSDARG00000075898	3.73	1.01	2.88	2.85	3.25	3.22	2.11	2.91	2.1	3.14	2.45	2.45
ENSDARG00000075899	15.62	2.74	4.86	14.16	20.08	8.24	5.81	7.2	10.44	17.09	2.49	10.75
ENSDARG00000075899	2.57	1.18	1.87	3.42	5.82	1.64	3.55	5.64	7.4	7.87	8.09	6.78
ENSDARG00000075903	0.27	0.7	0.5	1.18	1.76	0.67	0.9	0.88	0.9	2.08	1.29	0.72
ENSDARG00000075904	4.2	3.45	4.15	3.32	12.34	4.29	2.89	18.05	3.7	3.67	3.13	2.97
ENSDARG00000075905	0.3	0	0.13	0.16	0.5	0.71	0.65	0.66	0.31	0.38	0.57	0.35
ENSDARG00000075909	0.38	0.7	0.21	0.88	0.46	0.16	0.25	0.5	0.3	0.51	0.15	0.41
ENSDARG00000075914	0.2	0	0	0.23	0.19	0	0.23	0.28	0.09	0.27	0.08	0.08
ENSDARG00000075916	7.68	6.21	4.65	7.08	7.54	7.58	5.23	9.22	4.05	6.41	7.04	6.33
ENSDARG00000075917	6.01	2.04	3.03	1.73	1.89	5.46	2.57	1.84	1.26	1.82	1.89	1.65
ENSDARG00000075919	4.7	2.06	5.19	4.86	7.12	4.65	6.54	5.15	7.07	6.97	5.5	7.48
ENSDARG00000075924	9.81	19.07	12.78	17.74	10.57	8.97	8.88	14	12.43	14.48	13.05	12.63
ENSDARG00000075928	27.02	1.73	23.07	7.4	12.4	18.84	27.14	8.53	13.4	11.31	15.65	13.01
ENSDARG00000075929	1.31	1.3	0.2	14.47	0	0.55	0.1	2.21	3.01	4.1	0.13	0.1
ENSDARG00000075930	2.02	0.11	1.43	0.72	1.15	1.26	1.12	1.52	1.37	1.25	1.92	1.64
ENSDARG00000075931	0	0	0.17	0	0	0	0.1	0	0	0	0.03	0.03
ENSDARG00000075932	0	0	0.03	0	0	0	0.2	0.15	0.05	0.05	0.05	0
ENSDARG00000075942	5.38	5.54	5.34	5.13	5.43	4.82	5.8	3.6	3.3	5.11	4.78	4.8
ENSDARG00000075943	0.21	0.41	1.19	0.59	0.99	0.28	0.39	1.09	1.11	1.54	0.25	0.98
ENSDARG00000075948	3.12	0.94	4.45	7.32	7.89	2.1	10.65	6.41	5.81	9.55	10.67	9.27
ENSDARG00000075949	23	13.46	8.46	41.18	26.09	5.08	4.67	23.82	13.27	24.91	4.37	33.9
ENSDARG00000075952	4.37	11	4.58	5.06	3.74	7.64	5.27	4.61	4.39	5.93	6.04	4.09
ENSDARG00000075954	1.33	4.04	1.2	2.19	2.09	0.65	3.53	12.02	9.91	2.6	2.81	2.36
ENSDARG00000075956	13.79	3.2	19.42	20.73	22.1	13.91	23.51	17.97	16.34	27.3	22.42	21.48
ENSDARG00000075958	0	0	0	0	0	0	0.06	0	0.26	0	0.06	0
ENSDARG00000075960	1.8	0.49	1.31	5.33	6.29	0.92	2.25	3.74	3.53	6.18	4.54	4.8
ENSDARG00000075962	0.33	0.02	0.41	1.11	1.57	0.48	0.7	1.07	1.45	0.52	0.64	0.47
ENSDARG00000075963	69.91	84.42	46.62	37.91	55.76	75.13	135.78	220	160.55	38.04	26.56	16.82
ENSDARG00000075964	5.83	2.54	6.23	7.9	8.02	3.52	8.47	9.82	8.34	13.62	10.04	9.64
ENSDARG00000075970	0	0	0	0	0	0	0.04	0.04	0.04	0	0.08	0
ENSDARG00000075972	3.28	1.9	4.46	6.98	7.02	1.47	4.43	7.33	6.64	6.22	5.03	7.81
ENSDARG00000075974	2.35	3.68	3.09	1.91	1.95	2.98	2.44	2.36	3.34	1.74	1.96	1.95
ENSDARG00000075975	0.28	0	0	0	0	0	0.17	0.65	0.45	0	0	0.03
ENSDARG00000075977	8.09	3.13	9.34	7.88	13.28	7.23	13.55	7.57	13.26	13.51	12.7	17.08
ENSDARG00000075980	5	11.28	9.6	9.67	10.02	6.94	12.73	22.89	4.57	8.73	7.6	5.07
ENSDARG00000075984	0.15	1.81	0.42	1.01	0.74	0.69	1.83	1.71	0.55	2.9	0	0.51
ENSDARG00000075989	116.64	156.8	117.42	137.09	137.41	121.48	128.42	147.83	216.58	155.21	131.13	147.43
ENSDARG00000075990	3.99	0.62	2.46	3.85	5.96	2.62	3	4.7	3.05	7.69	6.06	4.77
ENSDARG00000075993	0.94	0.09	0	0	0.08	0.08	0.04	0	1.84	0.15	0.16	0
ENSDARG00000075996	0.48	0.38	0.51	0.33	0.22	0.46	0.31	0.25	0.45	0.1	0.67	0.28
ENSDARG00000076001	15.82	16.2	17.14	15.37	18.7	16.52	12.93	11.85	10.14	13.93	15.02	15.59
ENSDARG00000076002	7.8	3.71	8.76	12.09	11.79	8.15	6.28	7.01	5.17	8.48	7.4	7.66
ENSDARG00000076004	13.12	15.72	11.38	4.56	4.58	17.4	12.5	6.66	5.05	5.4	8.76	3.02
ENSDARG00000076005	1.2	0.18	0.91	1.6	1.28	0.79	1.91	1.54	1.42	1.02	1.04	1.26
ENSDARG00000076008	4.29	0.41	5.91	7.06	7.45	3.29	4.52	6.33	7.15	7.93	5.61	7.68
ENSDARG00000076010	1.95	1.15	1.07	0.55	0.53	0.99	0.81	1.07	0.38	0.18	0.94	1.16
ENSDARG00000076011	1.24	1.59	1.78	2.23	1.41	0.3	2.1	1.71	4.55	1.19	0.96	1.33
ENSDARG00000076013	0.17	1.3	0.87	1.31	1.24	0.23	0.97	0.98	0.82	0.67	0.57	1.59
ENSDARG00000076014	6.43	0.41	6.45	1.74	1.87	5.41	5.91	3.15	3.56	2.53	2.75	2.2
ENSDARG00000076015	0	0	0	0	0	0	0.03	0	0	0	0.35	0
ENSDARG00000076017	4.07	10.12	6.55	3.62	2.75	5.05	4.34	6.02	4.21	6.37	4.77	3.65
ENSDARG00000076019	0.05	0.29	0.21	0.16	0.42	0.1	0.35	0.95	0.35	0	0.05	0.1
ENSDARG00000076020	0.63	0.24	1.57	0.61	1.49	0.33	0.26	2.84	0.18	0.52	0.39	2.25
ENSDARG00000076025	16.8	9.4	11.42	23.72	7.22	10.93	16.65	17.14	6.52	7.98	12.76	5.69
ENSDARG00000076027	30.93	8.08	28.76	16.34	18.7	23.84	21.92	11.05	16.37	14.07	14.1	17.34
ENSDARG00000076030	1.42	0.03	2.5	7.66	12.5	2.61	3.51	5.21	4.05	12	15.13	3.48
ENSDARG00000076040	0.15	0.15	0.25	3.69	1.3	0	0.23	3.77	0.96	0.99	1.66	1.44
ENSDARG00000076041	1	0.17	1.44	1.62	3.05	1.43	2.74	1.74	3.37	4.28	3.26	2.68
ENSDARG00000076043	1.86	4.17	2.86	2.99	0.65	0.87	3.15	6.49	2.31	3.69	6.47	3.06
ENSDARG00000076050	0	0	0.14	0	0.14	0	0.06	0.13	0.26	0	0.06	0.31
ENSDARG00000076052	122.27	13.53	95.49	146.17	173.78	58.22	135.27	131.67	107.2	202.08	158.66	208.73
ENSDARG00000076055	0.05	0	0.01	0.06	0.01	0.05	0	0.11	0.01	0	0.83	0.01
ENSDARG00000076056	0	0	0	0	0.07	0	0	0	0	0	0.07	0
ENSDARG00000076058	5.28	5.49	7.14	6.5	8.14	4.49	9.31	11.01	6.43	7.48	6.36	7.09
ENSDARG00000076060	8.88	3.71	9.02	8.89	8.81	6.85	7.72	8.6	7.88	7.72	7.54	7.56
ENSDARG00000076066	15.66	14.09	20.07	16.97	16.11	15.28	18.58	20.17	15.3	16.38	17.43	18.24
ENSDARG00000076068	13.27	2.15	13.38	11.87	11.82	7.86	12.38	12.1	14.49	12.69	12.57	15.65
ENSDARG00000076070	1.51	0	0.72	1.37	1.08	0.45	1.04	1.22	1.51	1.06	1.12	1.31
ENSDARG00000076074	29.09	29.89	25.65	27.26	26.76	22.72	20.45	23.13	19.99	29.16	27.3	23.61
ENSDARG00000076075	0.4	0	0.07	0.29	0.2	0.1	0	1.06	0.12	0.1	0.05	0.39
ENSDARG00000076076	7.76	1.19	9.51	6.63	7.26	5.54	6.32	5.09	5.03	6.73	6.82	6.45
ENSDARG00000076079	0.05	0	0	0.28	0.09	0	0.04	0.08	0	0.24	0.04	0.2
ENSDARG00000076082	8.15	13.27	10.66	7.92	8	14.59	9.32	10.17	8.14	9.94	11.72	7.08
ENSDARG00000076090	15.23	12.36	13.64	18.5	20.2	11.17	7.87	13.09	8.1	13.46	11.05	17.24
ENSDARG00000076092	11.01	13.09	12.7	11.45	20.75	10.47	13.04	27.39	5.39	9.62	8.75	8.04
ENSDARG00000076093	4.31	13.8	3.83	9.2	3.17	10.88	8.59	2.5	3.61	5.09	7.9	6.05
ENSDARG00000076094	0.13	0.07	0.03	0.13	0.06	0.01	0.06	0.13	0.16	0	0.01	0.07
ENSDARG00000076103	41.22	7.11	30.43	10.18	28.06	23.43	45.74	6.26	12.42	19.26	30.76	16.59
ENSDARG00000076104	2.72	0.29	2.86	4.83	3.09	1.42	3.7	3.57	6.29	3.18	2.35	4.22
ENSDARG00000076106	0.08	0.19	0.14	0.31	0.21	0.11	0.48	0.73	0.52	0.25	0.62	0.16
ENSDARG00000076110	0.03	0	0.11	0.28	0.03	0.02	0	0.12	0.03	0.11	0.03	0.09
ENSDARG00000076111	9.26	4.9	7.44	9.02	9.68	5.25	4.87	7.24	4.18	6.15	5.84	7.27
ENSDARG00000076118	39.01	4.41	40.35	23.4	27.44	29.01	37.15	19.52	22.91	28.43	27.65	30.55
ENSDARG00000076119	4.47	2.12	2.09	1.71	7.77	3.16	2.87	2.69	1.74	5.35	4.58	6.36
ENSDARG00000076120	4.47	3.98	4.78	9.45	7.04	3.9	5.7	9.8	11.02	11.18	8.37	7.19
ENSDARG00000076121	5.06	1.24	6.15	5.51	6.92	3.24	9.57	9.9	5.61	7.34	7.64	7.12
ENSDARG00000076122	0	0	0	0	0	0	0	0.05	0	0	0.05	0
ENSDARG00000076127	1.44	0.51	1.97	10.76	4.21	0.86	3.25	5.06	5.49	5.1	3.63	5.51
ENSDARG00000076128	38.03	40.56	45.95	37.88	39.03	36.68	30.77	42.15	28.03	30.59	32.19	33.59
ENSDARG00000076132	3.28	6.3	2.74	3.46	2.27	0.53	4.93	6.05	3.11	6.14	5.19	9.63
ENSDARG00000076135	1.32	2.01	1.38	1.95	1.36	1.71	3.2	1.82	1.28	1.81	3.64	2.3
ENSDARG00000076137	0	0	0	0	0	0	0	0.12	0.25	0	0	0.23
ENSDARG00000076139	0	0	0	0.04	0	0	0.26	0.27	1.24	0	0.15	0
ENSDARG00000076140	0	0	0.23	0.02	0	0	1.51	0.79	2.75	0	0.05	0.08
ENSDARG00000076143	13.77	4.85	12.83	13.38	12	11.23	11.18	9.4	8.86	11.59	10.53	13.17
ENSDARG00000076144	8.61	10.06	8.8	10.81	10.48	7.04	10.71	18.09	7.99	10.07	8.74	8.64
ENSDARG00000076146	0.03	0.13	0	0	0.09	0.15	0.26	0.61	1.73	0	0.23	0.06
ENSDARG00000076146	0	0	0	0	0	0	0	0.05	0	0	0	0
ENSDARG00000076153	0.83	0.09	1.8	1.9	2.64	0.79	0.57	2.29	1.67	1.55	1.3	2.26
ENSDARG00000076155	1.89	1	1.82	1.19	1.86	1.98	1.59	2.03	1.83	1.83	1.83	1.62
ENSDARG00000076169	7.96	5.37	6.99	10.83	9.36	5.03	7.33	9.25	10.69	8.69	11.57	7.12
ENSDARG00000076170	388.48	304.51	364.68	447.54	434.31	335	305.94	492.78	244.46	346.29	266.29	444.22
ENSDARG00000076171	14.87	5.97	14.05	12.7	19.67	11	12.43	13.92	12.39	12.24	13.78	18.77
ENSDARG00000076174	27.8	9.47	26.57	38.21	36.74	18.22	27.02	38.46	19.48	32.29	29.32	35.72
ENSDARG00000076176	4.73	5.1	5.62	7.73	7.92	7.23	5.48	6.78	5.06	6.96	7.4	6.06
ENSDARG00000076179	44.22	15.72	28.85	68.46	41.82	27.63	48.56	50.82	20.36	38.37	35.6	37.07
ENSDARG00000076182	3.29	0.7	14.71	1.12	5.65	4.43	4.59	27.13	18.59	0.91	0.63	1.52
ENSDARG00000076183	0	0	0	0	0	0	0	0.11	0.04	0.07	0.07	0.03
ENSDARG00000076186	0.5	0	0	0.18	0	0	0	0.04	0	0	0.04	0
ENSDARG00000076189	2.06	1.14	1.01	1.73	2.71	0.82	1.19	2.17	2	1.34	1.12	1.53
ENSDARG00000076192	0.51	0.13	0.43	0.51	0.12	0.12	0.29	0.29	0.06	0.5	0.46	0.28
ENSDARG00000076202	2.76	1.13	2.24	1.7	1.82	0.78	2.19	2.54	1.46	2.25	2.16	2.71
ENSDARG00000076213	10.49	1.39	8.99	7.21	9.11	5.5	11.86	6.69	8.13	8.01	7.44	11.31
ENSDARG00000076214	0	0	0	0	0	0	0	0	0.11	0	0	0
ENSDARG00000076218	4.21	1.01	4.59	3.47	5.96	3.1	5	4.82	3.73	4.09	3.32	4.81
ENSDARG00000076221	19.66	45.21	35.68	23.72	11.42	19.62	15.93	20.18	22.18	31.22	8.14	14.11
ENSDARG00000076223	62.17	110.19	51.03	53.06	80.61	52.51	46.14	86.19	75.01	56.74	51.91	56.61
ENSDARG00000076225	2.49	3.38	1.77	3.72	2.7	1.63	2.64	4.51	1.81	1.54	3.73	3.21
ENSDARG00000076227	0.38	0.32	0.22	0.68	1.35	0.43	0.65	2.34	1.6	2.02	1.37	0.58
